date,tavg,tmax,tmin
2014-02-23,34.5,36.0,33.0
2014-02-24,34.0,35.0,33.0
2014-02-26,40.0,46.0,34.0
2014-02-27,44.0,50.0,38.0
2014-02-28,44.5,51.0,38.0
2014-03-01,38.5,44.0,33.0
2014-03-02,37.0,40.0,34.0
2014-03-03,42.5,47.0,38.0
2014-03-04,40.0,43.0,37.0
2014-03-05,45.0,51.0,39.0
2014-03-06,48.0,50.0,46.0
2014-03-07,48.0,51.0,45.0
2014-03-08,47.5,49.0,46.0
2014-03-09,53.0,53.0,42.5
2014-03-10,44.5,50.0,39.0
2014-03-12,44.5,53.0,36.0
2014-03-13,45.5,53.0,38.0
2014-03-14,49.5,56.0,43.0
2014-03-15,47.0,49.0,45.0
2014-03-16,46.0,49.0,43.0
2014-03-17,44.5,51.0,38.0
2014-03-18,43.5,48.0,39.0
2014-03-19,46.0,50.0,42.0
2014-03-20,42.5,49.0,36.0
2014-03-21,42.0,49.0,35.0
2014-03-22,41.0,43.0,39.0
2014-03-23,42.5,50.0,35.0
2014-03-24,49.0,57.0,41.0
2014-03-25,49.5,52.0,47.0
2014-03-26,49.0,53.0,45.0
2014-03-27,48.5,53.0,44.0
2014-03-28,46.5,48.0,45.0
2014-03-29,49.0,52.0,46.0
2014-03-30,48.0,52.0,44.0
2014-03-31,46.5,55.0,38.0
2014-04-01,48.0,58.0,38.0
2014-04-02,49.5,57.0,42.0
2014-04-03,47.0,50.0,44.0
2014-04-04,49.0,53.0,45.0
2014-04-05,46.0,48.0,44.0
2014-04-06,49.0,55.0,43.0
2014-04-07,55.0,63.0,47.0
2014-04-08,54.5,60.0,49.0
2014-04-09,48.5,56.0,41.0
2014-04-10,50.0,57.0,43.0
2014-04-11,53.5,61.0,46.0
2014-04-12,50.5,58.0,43.0
2014-04-13,52.0,62.0,42.0
2014-04-14,54.0,66.0,42.0
2014-04-15,52.0,58.0,46.0
2014-04-16,48.0,51.0,45.0
2014-04-17,48.0,51.0,45.0
2014-04-18,51.5,56.0,47.0
2014-04-19,50.5,55.0,46.0
2014-04-20,49.5,54.0,45.0
2014-04-21,51.0,56.0,46.0
2014-04-22,51.5,58.0,45.0
2014-04-23,48.5,54.0,43.0
2014-04-24,52.0,58.0,46.0
2014-04-25,51.0,58.0,44.0
2014-04-26,50.0,57.0,43.0
2014-04-27,50.0,56.0,44.0
2014-04-28,51.5,60.0,43.0
2014-04-29,60.0,71.0,49.0
2014-04-30,59.0,70.0,48.0
2014-05-01,62.5,75.0,50.0
2014-05-02,61.5,70.0,53.0
2014-05-03,54.0,57.0,51.0
2014-05-04,50.0,52.0,48.0
2014-05-05,54.5,60.0,49.0
2014-05-06,56.0,63.0,49.0
2014-05-07,56.5,65.0,48.0
2014-05-08,55.5,60.0,51.0
2014-05-09,55.5,62.0,49.0
2014-05-10,53.5,58.0,49.0
2014-05-11,58.5,65.0,52.0
2014-05-12,62.0,73.0,51.0
2014-05-13,65.0,73.0,57.0
2014-05-14,64.5,75.0,54.0
2014-05-15,65.5,75.0,56.0
2014-05-16,63.5,68.0,59.0
2014-05-17,62.0,68.0,56.0
2014-05-18,59.0,66.0,52.0
2014-05-19,61.0,68.0,54.0
2014-05-20,61.5,69.0,54.0
2014-05-21,61.5,69.0,54.0
2014-05-22,63.0,71.0,55.0
2014-05-23,61.5,67.0,56.0
2014-05-24,61.0,67.0,55.0
2014-05-25,56.0,58.0,54.0
2014-05-26,59.5,66.0,53.0
2014-05-27,56.5,63.0,50.0
2014-05-28,58.0,65.0,51.0
2014-05-29,54.0,56.0,52.0
2014-05-30,58.0,66.0,50.0
2014-05-31,60.0,69.0,51.0
2014-06-01,61.5,69.0,54.0
2014-06-02,61.5,70.0,53.0
2014-06-03,60.5,67.0,54.0
2014-06-04,60.5,67.0,54.0
2014-06-05,58.5,66.0,51.0
2014-06-06,61.0,71.0,51.0
2014-06-07,64.0,72.0,56.0
2014-06-08,66.5,74.0,59.0
2014-06-09,62.5,69.0,56.0
2014-06-10,58.5,63.0,54.0
2014-06-11,61.5,69.0,54.0
2014-06-12,63.0,69.0,57.0
2014-06-13,59.5,64.0,55.0
2014-06-14,56.0,58.0,54.0
2014-06-15,58.5,64.0,53.0
2014-06-16,58.5,65.0,52.0
2014-06-17,62.0,70.0,54.0
2014-06-18,61.0,66.0,56.0
2014-06-19,60.0,64.0,56.0
2014-06-20,58.5,66.0,51.0
2014-06-21,59.5,67.0,52.0
2014-06-22,63.0,72.0,54.0
2014-06-23,64.5,71.0,58.0
2014-06-24,65.0,71.0,59.0
2014-06-25,64.5,73.0,56.0
2014-06-26,67.0,76.0,58.0
2014-06-27,61.0,65.0,57.0
2014-06-28,62.5,68.0,57.0
2014-06-29,63.5,69.0,58.0
2014-06-30,63.5,72.0,55.0
2014-07-01,70.5,85.0,56.0
2014-07-02,71.0,79.0,63.0
2014-07-03,65.5,72.0,59.0
2014-07-04,64.5,72.0,57.0
2014-07-05,62.5,67.0,58.0
2014-07-06,66.5,73.0,60.0
2014-07-07,67.0,75.0,59.0
2014-07-08,68.5,77.0,60.0
2014-07-09,65.0,73.0,57.0
2014-07-10,65.5,74.0,57.0
2014-07-11,69.5,80.0,59.0
2014-07-12,73.0,84.0,62.0
2014-07-13,73.5,84.0,63.0
2014-07-14,73.5,81.0,66.0
2014-07-15,71.5,80.0,63.0
2014-07-16,69.0,78.0,60.0
2014-07-17,67.0,74.0,60.0
2014-07-18,67.5,76.0,59.0
2014-07-19,64.5,69.0,60.0
2014-07-20,61.5,66.0,57.0
2014-07-21,66.0,73.0,59.0
2014-07-22,69.0,77.0,61.0
2014-07-23,62.0,67.0,57.0
2014-07-24,61.5,67.0,56.0
2014-07-25,64.0,71.0,57.0
2014-07-26,67.0,76.0,58.0
2014-07-27,66.5,76.0,57.0
2014-07-28,69.5,80.0,59.0
2014-07-29,69.5,80.0,59.0
2014-07-30,69.0,79.0,59.0
2014-07-31,70.0,80.0,60.0
2014-08-01,70.5,81.0,60.0
2014-08-02,72.5,82.0,63.0
2014-08-03,71.5,82.0,61.0
2014-08-04,72.0,81.0,63.0
2014-08-05,71.0,79.0,63.0
2014-08-06,68.5,75.0,62.0
2014-08-07,68.0,75.0,61.0
2014-08-08,67.5,75.0,60.0
2014-08-09,67.5,77.0,58.0
2014-08-10,69.5,80.0,59.0
2014-08-11,73.0,85.0,61.0
2014-08-12,69.5,75.0,64.0
2014-08-13,64.5,68.0,61.0
2014-08-14,67.0,75.0,59.0
2014-08-15,68.5,77.0,60.0
2014-08-16,68.0,74.0,62.0
2014-08-17,70.0,76.0,64.0
2014-08-18,68.0,74.0,62.0
2014-08-19,69.0,76.0,62.0
2014-08-20,67.5,74.0,61.0
2014-08-21,67.0,75.0,59.0
2014-08-22,65.5,74.0,57.0
2014-08-23,67.5,77.0,58.0
2014-08-24,67.5,76.0,59.0
2014-08-25,67.5,75.0,60.0
2014-08-26,70.0,79.0,61.0
2014-08-27,71.0,80.0,62.0
2014-08-28,69.5,77.0,62.0
2014-08-29,64.0,68.0,60.0
2014-08-30,63.5,69.0,58.0
2014-08-31,64.5,71.0,58.0
2014-09-01,63.5,70.0,57.0
2014-09-02,59.0,62.0,56.0
2014-09-03,61.0,68.0,54.0
2014-09-04,59.5,67.0,52.0
2014-09-05,62.0,70.0,54.0
2014-09-06,66.5,78.0,55.0
2014-09-07,66.5,77.0,56.0
2014-09-08,64.5,72.0,57.0
2014-09-09,62.5,69.0,56.0
2014-09-10,61.5,67.0,56.0
2014-09-11,59.0,69.0,49.0
2014-09-12,60.5,71.0,50.0
2014-09-13,62.5,73.0,52.0
2014-09-14,64.5,76.0,53.0
2014-09-15,66.0,78.0,54.0
2014-09-16,65.5,77.0,54.0
2014-09-17,63.5,67.0,60.0
2014-09-18,61.0,63.0,59.0
2014-09-19,61.0,64.0,58.0
2014-09-20,62.0,69.0,55.0
2014-09-21,67.0,79.0,55.0
2014-09-22,62.5,66.0,59.0
2014-09-23,60.5,63.0,58.0
2014-09-24,62.0,66.0,58.0
2014-09-25,61.0,64.0,58.0
2014-09-26,58.5,60.0,57.0
2014-09-27,58.0,63.0,53.0
2014-09-28,59.5,67.0,52.0
2014-09-29,56.5,58.0,55.0
2014-09-30,56.5,63.0,50.0
2014-10-01,54.5,60.0,49.0
2014-10-02,55.5,62.0,49.0
2014-10-03,56.5,64.0,49.0
2014-10-04,61.5,67.0,56.0
2014-10-05,63.0,69.0,57.0
2014-10-06,61.5,67.0,56.0
2014-10-07,59.5,65.0,54.0
2014-10-08,59.0,63.0,55.0
2014-10-09,60.0,65.0,55.0
2014-10-10,57.5,61.0,54.0
2014-10-11,57.5,62.0,53.0
2014-10-12,54.5,57.0,52.0
2014-10-13,56.5,60.0,53.0
2014-10-14,55.0,58.0,52.0
2014-10-15,52.5,55.0,50.0
2014-10-16,55.5,58.0,53.0
2014-10-17,55.5,58.0,53.0
2014-10-18,59.0,63.0,55.0
2014-10-19,62.5,68.0,57.0
2014-10-20,58.5,62.0,55.0
2014-10-21,56.0,58.0,54.0
2014-10-22,56.5,60.0,53.0
2014-10-23,52.5,56.0,49.0
2014-10-24,53.0,57.0,49.0
2014-10-25,50.5,53.0,48.0
2014-10-26,50.0,55.0,45.0
2014-10-27,50.5,54.0,47.0
2014-10-28,52.5,56.0,49.0
2014-10-29,58.0,63.0,53.0
2014-10-30,54.0,56.0,52.0
2014-10-31,51.5,54.0,49.0
2014-11-01,48.5,54.0,43.0
2014-11-02,49.5,51.0,48.0
2014-11-03,51.5,54.0,49.0
2014-11-04,54.0,58.0,50.0
2014-11-05,52.0,54.0,50.0
2014-11-06,55.5,60.0,51.0
2014-11-07,50.5,55.0,46.0
2014-11-08,48.5,54.0,43.0
2014-11-09,47.5,52.0,43.0
2014-11-10,45.5,52.0,39.0
2014-11-11,43.0,48.0,38.0
2014-11-12,38.0,46.0,30.0
2014-11-13,38.0,45.0,31.0
2014-11-14,37.5,45.0,30.0
2014-11-15,37.5,45.0,30.0
2014-11-16,38.5,46.0,31.0
2014-11-17,39.5,47.0,32.0
2014-11-18,40.5,46.0,35.0
2014-11-19,43.5,47.0,40.0
2014-11-20,49.0,53.0,45.0
2014-11-21,48.5,50.0,47.0
2014-11-22,48.5,55.0,42.0
2014-11-23,46.5,51.0,42.0
2014-11-24,44.5,47.0,42.0
2014-11-25,44.0,46.0,42.0
2014-11-26,47.5,53.0,42.0
2014-11-27,54.5,58.0,51.0
2014-11-28,45.5,55.0,36.0
2014-11-29,31.5,37.0,26.0
2014-11-30,29.5,35.0,24.0
2014-12-01,32.5,38.0,27.0
2014-12-02,35.0,42.0,28.0
2014-12-03,38.5,46.0,31.0
2014-12-04,38.0,42.0,34.0
2014-12-05,43.0,46.0,40.0
2014-12-06,46.5,49.0,44.0
2014-12-07,49.0,53.0,45.0
2014-12-08,50.0,54.0,46.0
2014-12-09,54.0,58.0,50.0
2014-12-10,53.0,56.0,50.0
2014-12-11,51.5,56.0,47.0
2014-12-12,49.0,55.0,43.0
2014-12-13,43.5,47.0,40.0
2014-12-14,41.0,47.0,35.0
2014-12-15,39.0,45.0,33.0
2014-12-16,44.5,47.0,42.0
2014-12-17,45.0,47.0,43.0
2014-12-18,46.5,49.0,44.0
2014-12-19,47.5,49.0,46.0
2014-12-20,46.0,48.0,44.0
2014-12-21,46.0,49.0,43.0
2014-12-22,42.0,46.0,38.0
2014-12-23,45.0,47.0,43.0
2014-12-24,42.5,46.0,39.0
2014-12-25,42.5,47.0,38.0
2014-12-26,40.5,43.0,38.0
2014-12-27,40.5,43.0,38.0
2014-12-28,38.0,42.0,34.0
2014-12-29,39.5,46.0,33.0
2014-12-30,33.5,39.0,28.0
2014-12-31,34.5,39.0,30.0
2015-01-01,35.0,41.0,29.0
2015-01-02,37.0,39.0,35.0
2015-01-03,38.5,41.0,36.0
2015-01-04,40.5,43.0,38.0
2015-01-05,43.5,46.0,41.0
2015-01-06,47.5,50.0,45.0
2015-01-07,44.5,47.0,42.0
2015-01-08,40.0,42.0,38.0
2015-01-09,42.5,47.0,38.0
2015-01-10,44.0,45.0,43.0
2015-01-11,45.0,46.0,44.0
2015-01-12,43.5,47.0,40.0
2015-01-13,43.5,48.0,39.0
2015-01-14,39.5,44.0,35.0
2015-01-15,43.0,48.0,38.0
2015-01-16,48.0,50.0,46.0
2015-01-17,47.0,49.0,45.0
2015-01-18,49.0,53.0,45.0
2015-01-19,46.5,51.0,42.0
2015-01-20,44.5,49.0,40.0
2015-01-21,40.5,46.0,35.0
2015-01-22,45.5,48.0,43.0
2015-01-23,49.5,52.0,47.0
2015-01-24,50.5,52.0,49.0
2015-01-25,50.5,56.0,45.0
2015-01-26,50.5,58.0,43.0
2015-01-27,48.0,51.0,45.0
2015-01-28,47.5,53.0,42.0
2015-01-29,45.5,52.0,39.0
2015-01-30,44.5,50.0,39.0
2015-01-31,41.5,45.0,38.0
2015-02-01,45.5,47.0,44.0
2015-02-02,46.0,47.0,45.0
2015-02-03,46.5,48.0,45.0
2015-02-04,44.5,48.0,41.0
2015-02-05,50.5,55.0,46.0
2015-02-06,52.5,55.0,50.0
2015-02-07,51.5,54.0,49.0
2015-02-08,52.0,55.0,49.0
2015-02-09,50.5,53.0,48.0
2015-02-10,49.5,51.0,48.0
2015-02-11,49.5,53.0,46.0
2015-02-12,49.5,51.0,48.0
2015-02-13,52.0,56.0,48.0
2015-02-14,48.5,51.0,46.0
2015-02-15,47.0,53.0,41.0
2015-02-16,44.0,50.0,38.0
2015-02-17,45.5,54.0,37.0
2015-02-18,48.5,55.0,42.0
2015-02-19,49.0,51.0,47.0
2015-02-20,45.5,49.0,42.0
2015-02-21,44.5,51.0,38.0
2015-02-22,43.0,49.0,37.0
2015-02-23,44.5,51.0,38.0
2015-02-24,44.5,50.0,39.0
2015-02-25,44.5,48.0,41.0
2015-02-26,46.5,50.0,43.0
2015-02-27,46.5,50.0,43.0
2015-02-28,43.5,52.0,35.0
2015-03-01,43.0,48.0,38.0
2015-03-02,42.5,50.0,35.0
2015-03-03,40.5,48.0,33.0
2015-03-04,42.0,49.0,35.0
2015-03-05,46.0,55.0,37.0
2015-03-06,47.0,54.0,40.0
2015-03-07,48.0,55.0,41.0
2015-03-08,46.5,52.0,41.0
2015-03-09,49.5,58.0,41.0
2015-03-10,44.0,50.0,38.0
2015-03-11,51.0,54.0,48.0
2015-03-12,53.5,58.0,49.0
2015-03-13,52.5,59.0,46.0
2015-03-14,54.5,61.0,48.0
2015-03-15,47.5,50.0,45.0
2015-03-16,46.5,53.0,40.0
2015-03-17,48.5,56.0,41.0
2015-03-18,50.5,58.0,43.0
2015-03-19,49.5,51.0,48.0
2015-03-20,50.0,52.0,48.0
2015-03-21,52.0,57.0,47.0
2015-03-22,49.0,53.0,45.0
2015-03-23,49.5,56.0,43.0
2015-03-24,49.5,56.0,43.0
2015-03-25,47.0,50.0,44.0
2015-03-26,55.5,62.0,49.0
2015-03-27,54.0,60.0,48.0
2015-03-28,54.5,60.0,49.0
2015-03-29,47.0,49.0,45.0
2015-03-30,52.5,57.0,48.0
2015-03-31,50.0,56.0,44.0
2015-04-01,47.5,54.0,41.0
2015-04-02,48.0,55.0,41.0
2015-04-03,48.0,52.0,44.0
2015-04-04,48.0,53.0,43.0
2015-04-05,46.5,56.0,37.0
2015-04-06,51.0,61.0,41.0
2015-04-07,49.5,59.0,40.0
2015-04-08,50.5,59.0,42.0
2015-04-09,53.5,62.0,45.0
2015-04-10,50.5,55.0,46.0
2015-04-11,48.0,54.0,42.0
2015-04-12,45.5,51.0,40.0
2015-04-13,45.5,48.0,43.0
2015-04-14,46.5,54.0,39.0
2015-04-15,43.0,56.5,43.0
2015-04-16,51.5,59.0,44.0
2015-04-17,53.5,61.0,46.0
2015-04-18,51.5,59.0,44.0
2015-04-19,53.0,61.0,45.0
2015-04-20,57.5,67.0,48.0
2015-04-21,55.0,64.0,46.0
2015-04-22,51.5,58.0,45.0
2015-04-23,48.0,51.0,45.0
2015-04-24,44.5,49.0,40.0
2015-04-25,49.0,56.0,42.0
2015-04-26,52.0,60.0,44.0
2015-04-27,57.0,65.0,49.0
2015-04-28,56.0,61.0,51.0
2015-04-29,53.5,60.0,47.0
2015-04-30,52.0,54.0,50.0
2015-05-01,56.0,62.0,50.0
2015-05-02,52.0,60.0,44.0
2015-05-03,54.5,65.0,44.0
2015-05-04,57.5,65.0,50.0
2015-05-05,52.0,58.0,46.0
2015-05-06,53.5,62.0,45.0
2015-05-07,54.5,64.0,45.0
2015-05-08,58.5,70.0,47.0
2015-05-09,61.5,73.0,50.0
2015-05-10,59.5,67.0,52.0
2015-05-11,59.0,64.0,54.0
2015-05-12,61.5,67.0,56.0
2015-05-13,58.0,62.0,54.0
2015-05-14,58.5,65.0,52.0
2015-05-15,60.5,67.0,54.0
2015-05-16,62.0,68.0,56.0
2015-05-17,60.5,65.0,56.0
2015-05-18,63.5,72.0,55.0
2015-05-19,63.0,72.0,54.0
2015-05-20,63.0,71.0,55.0
2015-05-21,66.0,76.0,56.0
2015-05-22,64.5,71.0,58.0
2015-05-23,61.0,65.0,57.0
2015-05-24,62.0,67.0,57.0
2015-05-25,59.0,63.0,55.0
2015-05-26,64.0,70.0,58.0
2015-05-27,66.0,71.0,61.0
2015-05-28,65.5,74.0,57.0
2015-05-29,67.0,76.0,58.0
2015-05-30,65.5,73.0,58.0
2015-05-31,63.5,70.0,57.0
2015-06-03,61.0,66.0,56.0
2015-06-04,64.5,72.0,57.0
2015-06-05,64.5,74.0,55.0
2015-06-06,66.5,77.0,56.0
2015-06-07,68.5,79.0,58.0
2015-06-08,67.0,76.0,58.0
2015-06-09,64.0,69.0,59.0
2015-06-10,63.5,72.0,55.0
2015-06-11,64.0,70.0,58.0
2015-06-12,62.0,69.0,55.0
2015-06-13,60.0,68.0,52.0
2015-06-14,65.0,76.0,54.0
2015-06-15,68.5,80.0,57.0
2015-06-16,67.0,76.0,58.0
2015-06-17,64.0,71.0,57.0
2015-06-18,65.0,72.0,58.0
2015-06-19,64.0,71.0,57.0
2015-06-20,62.5,70.0,55.0
2015-06-21,65.0,77.0,53.0
2015-06-22,68.0,78.0,58.0
2015-06-23,68.0,78.0,58.0
2015-06-24,66.5,74.0,59.0
2015-06-25,71.0,82.0,60.0
2015-06-26,70.5,80.0,61.0
2015-06-27,70.0,79.0,61.0
2015-06-28,73.0,81.0,65.0
2015-06-29,76.0,87.0,65.0
2015-06-30,72.5,81.0,64.0
2015-07-01,74.0,85.0,63.0
2015-07-02,71.5,78.0,65.0
2015-07-03,69.0,76.0,62.0
2015-07-04,70.0,78.0,62.0
2015-07-05,75.5,89.0,62.0
2015-07-06,73.5,86.0,61.0
2015-07-07,67.5,74.0,61.0
2015-07-08,69.5,79.0,60.0
2015-07-09,72.5,83.0,62.0
2015-07-10,69.0,75.0,63.0
2015-07-11,63.5,67.0,60.0
2015-07-12,66.0,72.0,60.0
2015-07-13,68.0,74.0,62.0
2015-07-14,66.5,75.0,58.0
2015-07-15,68.0,77.0,59.0
2015-07-16,67.0,74.0,60.0
2015-07-17,65.0,72.0,58.0
2015-07-18,71.5,85.0,58.0
2015-07-19,72.5,85.0,60.0
2015-07-20,70.0,78.0,62.0
2015-07-21,67.0,74.0,60.0
2015-07-22,66.0,74.0,58.0
2015-07-23,66.5,76.0,57.0
2015-07-24,61.5,66.0,57.0
2015-07-25,65.5,72.0,59.0
2015-07-26,61.5,67.0,56.0
2015-07-27,64.0,71.0,57.0
2015-07-28,68.0,76.0,60.0
2015-07-29,69.0,79.0,59.0
2015-07-30,71.5,84.0,59.0
2015-07-31,71.0,82.0,60.0
2015-08-01,69.0,80.0,58.0
2015-08-02,69.0,79.0,59.0
2015-08-03,70.0,81.0,59.0
2015-08-04,66.5,74.0,59.0
2015-08-05,63.0,67.0,59.0
2015-08-06,65.5,73.0,58.0
2015-08-07,67.0,77.0,57.0
2015-08-08,67.0,72.0,62.0
2015-08-09,70.5,78.0,63.0
2015-08-10,67.5,75.0,60.0
2015-08-11,70.5,82.0,59.0
2015-08-12,72.0,84.0,60.0
2015-08-13,72.0,81.0,63.0
2015-08-14,64.5,69.0,60.0
2015-08-15,63.5,69.0,58.0
2015-08-16,65.0,72.0,58.0
2015-08-17,65.0,74.0,56.0
2015-08-18,66.0,74.0,58.0
2015-08-19,67.5,77.0,58.0
2015-08-20,66.5,73.0,60.0
2015-08-21,67.5,76.0,59.0
2015-08-22,66.5,77.0,56.0
2015-08-23,66.0,76.0,56.0
2015-08-24,66.5,75.0,58.0
2015-08-25,63.0,72.0,54.0
2015-08-26,65.5,75.0,56.0
2015-08-27,69.0,79.0,59.0
2015-08-28,63.0,67.0,59.0
2015-08-29,64.0,69.0,59.0
2015-08-30,62.5,68.0,57.0
2015-08-31,59.0,61.0,57.0
2015-09-01,59.0,61.0,57.0
2015-09-02,57.0,63.0,51.0
2015-09-03,56.0,59.0,53.0
2015-09-04,56.0,63.0,49.0
2015-09-05,58.5,67.0,50.0
2015-09-06,59.5,65.0,54.0
2015-09-07,60.5,70.0,51.0
2015-09-08,59.5,63.0,56.0
2015-09-09,65.5,73.0,58.0
2015-09-10,63.0,71.0,55.0
2015-09-11,64.0,72.0,56.0
2015-09-12,63.0,71.0,55.0
2015-09-13,58.5,63.0,54.0
2015-09-14,56.0,61.0,51.0
2015-09-15,57.0,64.0,50.0
2015-09-16,59.5,65.0,54.0
2015-09-17,58.0,63.0,53.0
2015-09-18,56.5,58.0,55.0
2015-09-19,57.5,59.0,56.0
2015-09-20,62.0,68.0,56.0
2015-09-21,56.5,63.0,50.0
2015-09-22,56.0,64.0,48.0
2015-09-23,57.5,63.0,52.0
2015-09-24,58.5,61.0,56.0
2015-09-25,56.5,63.0,50.0
2015-09-26,54.0,60.0,48.0
2015-09-27,53.0,59.0,47.0
2015-09-28,54.5,62.0,47.0
2015-09-29,56.5,65.0,48.0
2015-09-30,59.0,68.0,50.0
2015-10-01,55.5,62.0,49.0
2015-10-02,54.0,56.0,52.0
2015-10-03,54.5,62.0,47.0
2015-10-04,57.0,65.0,49.0
2015-10-05,56.5,65.0,48.0
2015-10-06,57.5,65.0,50.0
2015-10-07,56.5,58.0,55.0
2015-10-08,59.5,63.0,56.0
2015-10-09,59.5,63.0,56.0
2015-10-10,60.0,64.0,56.0
2015-10-11,56.0,60.0,52.0
2015-10-12,54.0,55.0,53.0
2015-10-13,53.5,58.0,49.0
2015-10-14,52.5,58.0,47.0
2015-10-15,55.5,64.0,47.0
2015-10-16,55.0,63.0,47.0
2015-10-17,58.5,64.0,53.0
2015-10-18,55.5,57.0,54.0
2015-10-19,56.0,59.0,53.0
2015-10-20,55.5,60.0,51.0
2015-10-21,53.0,57.0,49.0
2015-10-22,51.5,56.0,47.0
2015-10-23,49.5,55.0,44.0
2015-10-24,49.0,54.0,44.0
2015-10-25,53.5,58.0,49.0
2015-10-26,55.5,59.0,52.0
2015-10-27,54.0,59.0,49.0
2015-10-28,52.0,53.0,51.0
2015-10-29,55.0,58.0,52.0
2015-10-30,54.0,57.0,51.0
2015-10-31,54.0,57.0,51.0
2015-11-01,49.0,53.0,45.0
2015-11-02,48.5,52.0,45.0
2015-11-03,46.0,52.0,40.0
2015-11-04,44.5,48.0,41.0
2015-11-05,47.5,51.0,44.0
2015-11-06,48.0,51.0,45.0
2015-11-07,50.5,52.0,49.0
2015-11-08,47.5,51.0,44.0
2015-11-09,46.5,52.0,41.0
2015-11-10,44.0,48.0,40.0
2015-11-11,47.5,51.0,44.0
2015-11-12,45.0,47.0,43.0
2015-11-13,48.5,52.0,45.0
2015-11-14,46.5,48.0,45.0
2015-11-15,42.5,47.0,38.0
2015-11-16,41.0,44.0,38.0
2015-11-17,50.0,58.0,42.0
2015-11-18,42.5,47.0,38.0
2015-11-19,40.0,46.0,34.0
2015-11-20,39.5,47.0,32.0
2015-11-21,38.5,45.0,32.0
2015-11-22,40.5,46.0,35.0
2015-11-23,41.5,44.0,39.0
2015-11-24,42.5,51.0,34.0
2015-11-25,38.5,45.0,32.0
2015-11-26,39.5,46.0,33.0
2015-11-27,39.5,46.0,33.0
2015-11-28,38.5,45.0,32.0
2015-11-29,37.0,42.0,32.0
2015-11-30,39.5,47.0,32.0
2015-12-01,47.0,50.0,44.0
2015-12-02,49.0,53.0,45.0
2015-12-03,53.5,59.0,48.0
2015-12-04,48.0,51.0,45.0
2015-12-05,47.0,49.0,45.0
2015-12-06,49.5,53.0,46.0
2015-12-07,49.5,51.0,48.0
2015-12-08,51.0,55.0,47.0
2015-12-09,49.5,55.0,44.0
2015-12-10,48.5,52.0,45.0
2015-12-11,47.5,55.0,40.0
2015-12-12,44.5,49.0,40.0
2015-12-13,44.5,49.0,40.0
2015-12-14,41.5,44.0,39.0
2015-12-15,39.0,45.0,39.0
2015-12-16,40.5,46.0,35.0
2015-12-17,39.0,41.0,37.0
2015-12-18,37.0,43.5,37.0
2015-12-19,44.0,46.0,42.0
2015-12-20,45.0,48.0,42.0
2015-12-21,41.0,44.0,38.0
2015-12-22,40.0,44.0,36.0
2015-12-23,40.5,43.0,38.0
2015-12-24,38.5,40.0,37.0
2015-12-25,37.5,42.0,33.0
2015-12-26,38.5,41.0,36.0
2015-12-27,40.0,43.0,37.0
2015-12-28,39.5,42.0,37.0
2015-12-29,39.5,45.0,34.0
2015-12-30,35.5,41.0,30.0
2015-12-31,35.0,41.0,29.0
2017-01-01,34.5,38.0,31.0
2017-01-02,32.0,38.0,26.0
2017-01-03,31.5,37.0,26.0
2017-01-04,31.0,40.0,22.0
2017-01-05,33.0,38.0,28.0
2017-01-06,35.5,39.0,32.0
2017-01-07,34.0,38.0,30.0
2017-01-08,37.0,39.0,35.0
2017-01-09,41.0,44.0,38.0
2017-01-10,36.0,42.0,30.0
2017-01-11,32.0,38.0,26.0
2017-01-12,32.0,37.0,27.0
2017-01-13,30.5,35.0,26.0
2017-01-14,33.5,40.0,27.0
2017-01-15,38.5,43.0,34.0
2017-01-16,40.0,44.0,36.0
2017-01-17,46.0,48.0,44.0
2017-01-18,48.5,51.0,46.0
2017-01-19,45.5,47.0,44.0
2017-01-20,44.5,48.0,41.0
2017-01-21,46.5,51.0,42.0
2017-01-22,42.5,45.0,40.0
2017-01-23,39.5,46.0,33.0
2017-01-24,37.5,42.0,33.0
2017-01-25,41.0,43.0,39.0
2017-01-26,41.0,47.0,35.0
2017-01-27,43.5,48.0,39.0
2017-01-28,42.5,48.0,37.0
2017-01-29,44.0,47.0,41.0
2017-01-30,41.5,45.0,38.0
2017-01-31,37.0,44.0,30.0
2017-02-01,37.5,46.0,29.0
2017-02-02,36.5,45.0,28.0
2017-02-03,33.0,36.0,30.0
2017-02-04,35.0,37.0,33.0
2017-02-05,35.0,38.0,32.0
2017-02-06,32.0,35.0,29.0
2017-02-07,35.0,41.0,29.0
2017-02-08,31.0,33.0,29.0
2017-02-09,39.0,46.0,32.0
2017-02-10,42.0,45.0,39.0
2017-02-11,41.5,46.0,37.0
2017-02-12,42.5,48.0,37.0
2017-02-13,43.0,51.0,35.0
2017-02-14,44.0,50.0,38.0
2017-02-15,50.0,55.0,45.0
2017-02-16,49.0,54.0,44.0
2017-02-17,46.0,52.0,40.0
2017-02-18,41.5,45.0,38.0
2017-02-19,43.5,45.0,42.0
2017-02-20,45.5,50.0,41.0
2017-02-21,41.0,46.0,36.0
2017-02-22,41.0,46.0,36.0
2017-02-23,38.5,44.0,33.0
2017-02-24,40.5,45.0,36.0
2017-02-25,36.5,42.0,31.0
2017-02-26,41.5,48.0,35.0
2017-03-04,40.5,45.0,36.0
2017-03-05,36.5,40.0,33.0
2017-03-06,39.5,44.0,35.0
2017-03-07,37.0,39.0,35.0
2017-03-08,40.5,45.0,36.0
2017-03-09,39.0,42.0,36.0
